,Unnamed: 0,recordId,priority,district,description,callNumber,incidentLocation,Latitude,Longitude,date
651794,3564462,2616925,Low,NW,LARCENY F/AUTO,P171762788,3900 MAINE AV,39.326296,-76.683205,2017-06-25
183910,916603,2483639,Medium,ND,911/NO  VOICE,P171321594,600 WYANOKE AV,39.337333,-76.607126,2017-05-12
545798,3093018,3033431,Medium,ED,COMMON ASSAULT,P173271103,1000 MC ALEER CT,39.299733,-76.603544,2017-11-23
209095,1484470,2638829,Low,CD,OTHER,P171840839,500 W REDWOOD ST,39.288562,-76.622937,2017-07-03
357859,1832350,3293231,Low,SD,RECOVERED VEH,P180682083,2000 BLK EAGLE ST,39.280931,-76.647349,2018-03-09
113945,593783,2654235,Medium,CD,DISORDERLY,P171891000,400 W SARATOGA ST,39.292805,-76.621493,2017-07-08
482862,2812219,3154841,Low,SE,AUTO ACCIDENT,P180132153,200 N MILTON AV,39.294427,-76.58199499999999,2018-01-13
275958,1572264,3180724,High,ND,Traffic Stop,P180232645,300 E 29TH ST,39.323372,-76.612597,2018-01-23
662978,3575694,3029448,Low,SE,OTHER,P173252533,1000 E BALTIMORE ST,39.290437,-76.603127,2017-11-21
171886,885282,2475284,Non-Emergency,NE,UNAUTHORIZED USE,P171291519,2300 BELAIR RD,39.317349,-76.578556,2017-05-09
97740,484050,2832319,Low,CD,OTHER,P172521809,600 E FAYETTE ST,39.29065,-76.607606,2017-09-09
544716,3091935,3005103,Medium,NW,NARCOTICSOutside,P173160288,5400 BLK NARCISSUS AV,39.349014000000004,-76.684362,2017-11-12
87568,470394,2471631,Medium,SD,DISORDERLY,P171280605,300 BLK S FULTON AV,39.284207,-76.64496,2017-05-08
673146,3651093,2624050,High,ND,SILENT ALARM,P171791067,500 E BELVEDERE AV,39.364127,-76.609646,2017-06-28
616152,3387102,2929984,Medium,SW,911/NO  VOICE,P172872678,2000 N EDGEWOOD ST,39.310142,-76.675945,2017-10-14
534083,3081239,2662211,Medium,NE,LARCENY,P171920809,2400 BELAIR RD,39.317686,-76.578171,2017-07-11
567482,3185170,3000742,Low,WD,LOITERING,P173141007,1700 W BALTIMORE ST,39.28826,-76.643946,2017-11-10
508736,2976246,2561151,Low,NE,OTHER,P171581555,3000 BELAIR RD,39.31966,-76.575888,2017-06-07
441594,2057337,3409607,Low,NE,AUTO ACCIDENT,P181141168,1600 PENTWOOD RD,39.347834999999996,-76.587508,2018-04-24
115203,595379,2682534,High,WD,SILENT ALARM,P171990645,3200 TIOGA PY,39.318176,-76.658363,2017-07-18
207686,1482603,2621238,High,CD,Field Interview,P171781313,200 N PACA ST,39.291757000000004,-76.62245899999999,2017-06-27
704610,3744832,2961910,Low,SW,INVESTIGATE,P172992092,2200 KERNAN DR,39.312864000000005,-76.711712,2017-10-26
605284,3376177,2650984,Medium,CD,911/NO  VOICE,P171880567,100 MARKET PL,39.287924,-76.60686899999999,2017-07-07
656199,3568881,2770551,Medium,SW,AUTO THEFT,P172300408,1900 BEECHWOOD AV,39.305228,-76.705899,2017-08-18
681962,3659985,2950154,Medium,SD,911/NO  VOICE,P172951068,200 FRANKFURST AV,39.241552,-76.60355899999999,2017-10-22
279114,1576374,3196907,Low,ED,OTHER,P180292195,600 BLK N WOLFE ST,39.297502,-76.590807,2018-01-29
507461,2974957,2494683,Low,NE,OTHER,P171361318,4100 RAYMONN AV,39.316916,-76.557664,2017-05-16
52743,245044,2928974,Medium,NE,DISORDERLY,P172871527,2900 HARFORD RD,39.322852000000005,-76.588555,2017-10-14
721075,3823992,2475133,Non-Emergency,CD,LOST PROPERTY,P171291346,300 S CHARLES ST,39.284351,-76.61496,2017-05-09
516348,2983923,2812500,Medium,SD,911/NO  VOICE,P172450035,1000 S CHARLES ST,39.27775,-76.614437,2017-09-02
291145,1670565,3212760,Medium,CD,COMMON ASSAULT,P180360300,1100 PARK AV,39.304809999999996,-76.621256,2018-02-05
256121,1546523,3038406,Non-Emergency,WD,INV STOP,P173292034,900 BLK N GILMOR ST,39.299013,-76.642966,2017-11-25
485779,2884584,2724873,Medium,NE,911/NO  VOICE,P172132904,2500 HARFORD RD,39.316763,-76.59526899999999,2017-08-01
123098,605563,2993256,Non-Emergency,NW,Repo,P173111219,2700 LIBERTY HEIGHTS AV,39.320896999999995,-76.66032299999999,2017-11-07
534606,3081762,2680015,Low,ED,AUTO ACCIDENT,P171981023,3700 E MONUMENT ST,39.2996,-76.566967,2017-07-17
63352,348843,2503497,High,ND,SILENT ALARM,P171390457,1200 W 40TH ST,39.336667,-76.637339,2017-05-19
136790,704387,2716092,Medium,WD,BURGLARY,P172102398,100 N SMALLWOOD ST,39.289671000000006,-76.651561,2017-07-29
572764,3190465,3181567,Non-Emergency,CD,Repo,P180240281,1900 EUTAW PL,39.308615,-76.63215600000001,2018-01-24
73444,361983,2802069,Medium,CD,911/NO  VOICE,P172410906,500 N CHARLES ST,39.295142,-76.615532,2017-08-29
110843,589710,2531958,Medium,SW,911/NO  VOICE,P171481751,2100 WINDSOR GARDENS LN,39.309651,-76.699857,2017-05-28
536464,3083642,2720060,Medium,SW,DISORDERLY,P172120760,300 S COLLINS AV,39.281709,-76.68356,2017-07-31
33190,145467,2988185,Medium,SE,COMMON ASSAULT,P173091126,100 N CURLEY ST,39.293490000000006,-76.575576,2017-11-05
309197,1710270,3233746,Low,CD,NEED ASSIST,P180450127,1400 N CHARLES ST,39.30553,-76.616219,2018-02-14
366336,1852662,3310242,Non-Emergency,ND,FOLLOW UP,P180751622,5200 GREENSPRING AV,39.354234999999996,-76.660218,2018-03-16
408931,1964116,3366362,Medium,ED,BURGLARY,P180980876,1200 BRENTWOOD AV,39.304062,-76.609258,2018-04-08
242128,1528163,2929428,High,SD,Field Interview,P172872027,400 W PATAPSCO AV,39.240438,-76.619614,2017-10-14
672279,3650223,2576723,Medium,CD,911/NO  VOICE,P171631971,200 N PACA ST,39.291757000000004,-76.62245899999999,2017-06-12
139672,708127,2817923,Medium,WD,NARCOTICSOutside,P172470499,900 W LEXINGTON ST,39.291035,-76.632283,2017-09-04
605995,3376891,2667357,Medium,NW,MISSING PERSON,P171933192,4600 PARK HEIGHTS AV,39.342442,-76.668791,2017-07-12
698906,3739089,2764549,Low,SW,HIT AND RUN,P172280195,2100 EAGLE ST,39.280339,-76.64916,2017-08-16
524636,2992243,3082898,Medium,NW,FAMILY DISTURB,P173480126,3600 BEEHLER AV,39.343603,-76.67472,2017-12-14
474172,2803468,2818942,Low,SE,LARCENY,P172471645,3600 BOSTON ST,39.277229,-76.56612,2017-09-04
333259,1777652,3266471,Medium,SD,DISORDERLY,P180572930,1200 WASHINGTON BL,39.281642,-76.634075,2018-02-26
9389,50663,2824549,Medium,WD,COMMON ASSAULT,P172492335,2500 MCCULLOH ST,39.313059,-76.639616,2017-09-06
448078,2078476,3423530,Low,NE,HIT AND RUN,P181190549,2200 ARGONNE DR,39.339601,-76.57850400000001,2018-04-29
101033,488392,2933030,Low,NE,DESTRUCT PROP,P172882867,5700 BELAIR RD,39.342557,-76.545226,2017-10-15
453498,2088678,3419203,Non-Emergency,NE,Business Check,P181172333,4300 BELAIR RD,39.328388000000004,-76.565079,2018-04-27
569964,3187658,3062859,Low,SE,FALSE PRETENSE,P173392056,500 DUNDALK AV,39.287446,-76.54419399999999,2017-12-05
89516,473091,2531844,Low,ND,AUTO ACCIDENT,P171481623,2400 W COLD SPRING LN,39.340767,-76.659076,2017-05-28
313232,1719367,3238915,Non-Emergency,NE,LOUD MUSIC,P180470014,3100 BLK ROSALIE AV,39.367318,-76.54574000000001,2018-02-16
459398,2708730,2474256,High,SW,RA POLICE,P171290310,400 DENISON ST,39.292012,-76.6746,2017-05-09
235359,1519275,2875664,High,WD,Traffic Stop,P172681227,1000 BLK N CALHOUN ST,39.30007,-76.640178,2017-09-25
489812,2888649,2682824,Low,SW,LARCENY F/AUTO,P171990969,200 S ATHOL AV,39.283143,-76.688615,2017-07-18
462167,2725756,2540076,High,ED,EP  PAPERS,P171511717,500 E PRESTON ST,39.304786,-76.60931,2017-05-31
521338,2988933,2976084,Medium,ND,911/NO  VOICE,P173043099,700 W 40TH ST,39.33715,-76.629375,2017-10-31
205477,1479767,2599123,Medium,SE,NARCOTICS ONVIEW,P171703073,6100 CARDIFF AV,39.276476,-76.54364,2017-06-19
665231,3577949,3085222,Medium,NE,INVESTIGATE,P173482807,6100 BELAIR RD,39.348773,-76.537421,2017-12-14
617905,3388859,2976143,Medium,SE,AUTO THEFT,P173043161,2000 BANK ST,39.286795,-76.58872099999999,2017-10-31
632593,3473685,2712307,High,NW,FIRE,P172091383,4200 BONNER RD,39.321369,-76.68784000000001,2017-07-28
626172,3467248,2471450,High,SE,SILENT ALARM,P171280380,3700 E LOMBARD ST,39.291425,-76.566694,2017-05-08
660802,3573497,2958277,Medium,NW,911/NO  VOICE,P172981212,4400 BELVIEU AV,39.339752000000004,-76.694142,2017-10-25
314823,1723550,3240854,High,SW,SILENT ALARM,P180472172,300 CAMILLIA PL,39.288982,-76.69019200000001,2018-02-16
69975,357197,2705581,Medium,ND,911/NO  VOICE,P172070665,1600 W 41ST ST,39.335308000000005,-76.64335200000001,2017-07-26
347843,1806593,3286230,Medium,WD,MISSING PERSON,P180652035,1800 W NORTH AV,39.309896,-76.646635,2018-03-06
167715,836515,2749276,Medium,SW,ASSAULT BY THREA,P172221748,3300 PRESSTMAN ST,39.304477,-76.672099,2017-08-10
43546,233027,2621936,Low,NW,DESTRUCT PROP,P171782102,5100 WOOLVERTON AV,39.350992,-76.669749,2017-06-27
364344,1847628,3307876,High,NE,ARMED PERSON,P180741971,1300 E NORTHERN PY,39.366287,-76.588888,2018-03-15
474753,2804054,2830445,Medium,NE,SUSPICIOUS PERS,P172513063,3900 WILKE AV,39.33777,-76.561178,2017-09-08
451186,2085508,3417914,Medium,WD,NARCOTICSOutside,P181170875,1200 BLK WINCHESTER ST,39.302489,-76.63748199999999,2018-04-27
460761,2719894,2507600,Low,NW,ATT TO LOCATE,P171401424,2900 REISTERSTOWN RD,39.321108,-76.654567,2017-05-20
429054,2015933,3392784,Medium,ED,911/NO  VOICE,P181080742,800 N WOLFE ST,39.299914,-76.590952,2018-04-18
709787,3750053,3173586,Non-Emergency,NE,SUPV COMPLAINT,P180210318,4300 SHAMROCK AV,39.326859000000006,-76.56364599999999,2018-01-21
509377,2976921,2583805,Medium,WD,911/NO  VOICE,P171653155,2500 PENNSYLVANIA AV,39.310664,-76.64326899999999,2017-06-14
222983,1503294,2760561,Low,NW,LARCENY F/AUTO,P172262086,3900 DUVALL AV,39.320001,-76.6831,2017-08-14
427007,2009732,3390194,Medium,ED,911/NO  VOICE,P181070700,500 E MADISON ST,39.298831,-76.608903,2018-04-17
384986,1898610,3333457,Low,ED,INVESTIGATE,P180852550,1200 N BROADWAY,39.303981,-76.594748,2018-03-26
512526,2980080,2677416,Medium,ND,911/NO  VOICE,P171971149,1600 W 41ST ST,39.335308000000005,-76.64335200000001,2017-07-16
325941,1767798,3260429,Medium,NW,911/NO  VOICE,P180551323,4100 MENLO DR,39.351969,-76.69661500000001,2018-02-24
628832,3469914,2590779,Medium,NE,MISSING PERSON,P171680345,5500 WHITWOOD RD,39.33432,-76.53515,2017-06-17
257645,1548510,3056198,High,ED,Traffic Stop,P173362770,1900 BLK HARFORD RD,39.311907,-76.59936,2017-12-02
610719,3381626,2804137,Low,ED,LARCENY F/AUTO,P172420360,2100 E FAYETTE ST,39.29422,-76.58736800000001,2017-08-30
364974,1849076,3308511,Medium,WD,NARCOTICS ONVIEW,P180742691,1700 N CALHOUN ST,39.307938,-76.64349,2018-03-15
131383,697472,2523570,Medium,SD,NARCOTICS INSIDE,P171452788,2500 W PATAPSCO AV,39.252383,-76.651193,2017-05-25
661551,3574248,2957693,Medium,NE,DISORDERLY,P172980530,3300 BELAIR RD,39.321622,-76.57359699999999,2017-10-25
615113,3386057,2922599,Low,SE,LARCENY F/AUTO,P172850221,300 S CHESTER ST,39.287915000000005,-76.587188,2017-10-12
365079,1849365,3308664,Medium,CD,DISORDERLY,P180742864,300 W BALTIMORE ST,39.289353999999996,-76.619434,2018-03-15
363227,1845092,3306368,Medium,SE,911/NO  VOICE,P180740149,6200 E LOMBARD ST,39.296208,-76.537235,2018-03-15
585707,3280091,2829432,High,ND,AGGRAV ASSAULT,P172511929,300 W 29TH ST,39.32206,-76.622399,2017-09-08
428474,2014867,3392262,Low,CD,OTHER,P181080123,600 E FAYETTE ST,39.29065,-76.607606,2018-04-18
658424,3571113,2844468,Low,SW,INVESTIGATE,P172570382,3100 BRIGHTON ST,39.305139000000004,-76.669504,2017-09-14
229911,1512311,2827697,High,NE,Traffic Stop,P172503077,1600 GORSUCH AV,39.321718,-76.59548199999999,2017-09-07
442566,2058997,3410630,Medium,SW,WANTED ON WARR,P181142389,2000 EAGLE ST,39.280931,-76.647349,2018-04-24
282391,1597795,2553350,High,CD,RA POLICE,P171552889,1600 PENNSYLVANIA AV,39.303201,-76.634284,2017-06-04
712095,3787785,2634854,Medium,NE,DISORDERLY,P171822827,5000 REMMELL AV,39.339901,-76.558128,2017-07-01
470066,2799332,2651126,High,SE,SILENT ALARM,P171880739,100 N WOLFE ST,39.292904,-76.59054499999999,2017-07-07
691722,3731882,2571334,Medium,SE,911/NO  VOICE,P171612405,100 N LUZERNE AV,39.293290999999996,-76.580502,2017-06-10
693772,3733940,2634638,Medium,WD,DISORDERLY,P171822589,1700 N MONROE ST,39.307990000000004,-76.64806800000001,2017-07-01
262084,1554322,3082981,High,SW,Traffic Stop,P173480225,2800 BLK W NORTH AV,39.309227,-76.664161,2017-12-14
541165,3088362,2879565,Medium,NW,911/NO  VOICE,P172692572,5700 PARK HEIGHTS AV,39.353564,-76.686165,2017-09-26
573753,3267901,2456269,Medium,NE,DISORDERLY,P171222723,5700 BELAIR RD,39.342557,-76.545226,2017-05-02
692871,3733037,2608472,Medium,CD,DISORDERLY,P171740041,700 ST PAUL ST,39.297903000000005,-76.614092,2017-06-23
288515,1656076,2565385,Medium,SD,COMMON ASSAULT,P171592938,3600 S HANOVER ST,39.238267,-76.609657,2017-06-08
429715,2018764,3394979,High,NE,AUTO ACC/INJURY,P181090138,5500 BLK CEDONIA AV,39.333726,-76.532675,2018-04-19
624006,3394975,3181099,High,ED,DISCHRG FIREARM,P180233077,1700 BLK AISQUITH ST,39.312043,-76.602638,2018-01-23
95706,481337,2758735,Medium,NW,SUSPICIOUS PERS,P172260004,3600 GLENGYLE AV,39.367251,-76.70582399999999,2017-08-13
384512,1897667,3333440,Medium,ND,ESCORT,P180852525,900 WOODSON RD,39.370232,-76.602554,2018-03-26
413348,1972527,3385318,Medium,SW,SUSPICIOUS PERS,P181050575,3200 FREDERICK AV,39.280581,-76.66998199999999,2018-04-15
696461,3736638,2700224,Medium,CD,911/NO  VOICE,P172051130,500 N CALVERT ST,39.295848,-76.612776,2017-07-24
683929,3661973,3020830,Medium,WD,911/NO  VOICE,P173220807,800 N ARLINGTON AV,39.297952,-76.635789,2017-11-18
209155,1484563,2631873,High,SE,Field Interview,P171812886,500 S ELLWOOD AV,39.286065,-76.572917,2017-06-30
322901,1763619,3282417,Low,NE,AUTO ACCIDENT,P180640605,2400 BELAIR RD,39.317686,-76.578171,2018-03-05
153101,747703,2774794,High,SW,AUTO ACC/INJURY,P172311935,2500 WASHINGTON BL,39.266754999999996,-76.652316,2017-08-19
50459,242079,2878422,Medium,SE,911/NO  VOICE,P172691262,3500 EASTERN AV,39.286567,-76.567994,2017-09-26
704248,3744456,2942777,Medium,ND,POLICE INFO,P172922066,4000 BLK OLD YORK RD,39.338223,-76.607575,2017-10-19
671419,3649351,2562163,Medium,NW,NARCOTICS INSIDE,P171582674,4400 PARK HEIGHTS AV,39.340407,-76.66703299999999,2017-06-07
406791,1961317,3362948,Medium,ED,NARCOTICSOutside,P180970019,1300 CLIFTVIEW AV,39.316277,-76.597082,2018-04-07
380409,1888144,3327605,Low,SE,LARCENY,P180822300,3600 BOSTON ST,39.277229,-76.56612,2018-03-23
685809,3663890,3127088,Medium,NE,DISORDERLY,P180021416,1500 HAVENWOOD RD,39.340655,-76.591179,2018-01-02
624840,3395906,3197479,Medium,ND,911/NO  VOICE,P180292888,5200 YORK RD,39.352315000000004,-76.609786,2018-01-29
703049,3743252,2917600,Medium,CD,911/NO  VOICE,P172831077,200 N PACA ST,39.291757000000004,-76.62245899999999,2017-10-10
453356,2088510,3419506,High,CD,Field Interview,P181172652,1600 MADISON AV,39.306266,-76.630934,2018-04-27
510465,2978009,2625929,Medium,SD,DISORDERLY,P171793184,1400 FILBERT ST,39.225112,-76.591403,2017-06-28
252198,1541447,3014661,Low,NE,Transport,P173192980,4200 WHITE AV,39.343435,-76.544,2017-11-15
436617,2039666,3403353,Low,SW,CHECK WELL BEING,P181120213,1100 KEVIN RD,39.298338,-76.69,2018-04-22
525651,2993261,3117581,Non-Emergency,SD,Private Tow,P173630291,1500 WOODALL ST,39.270097,-76.599263,2017-12-29
84944,377634,3166767,Medium,ED,911/HANGUP,P180182074,600 N WOLFE ST,39.297502,-76.590807,2018-01-18
96200,482000,2776114,High,SW,AGGRAV ASSAULT,P172320200,5400 JAMESTOWNE CT,39.282732,-76.708492,2017-08-20
642514,3483633,3049685,Low,NE,INVEST TROUBLE,P173341304,2400 BELAIR RD,39.317686,-76.578171,2017-11-30
686134,3664216,3126190,Low,ED,AUTO ACCIDENT,P180020360,1700 N CAROLINE ST,39.309791,-76.598333,2018-01-02
443824,2063078,3412344,High,WD,Traffic Stop,P181151257,1000 BLK N MOUNT ST,39.300072,-76.644407,2018-04-25
272563,1567850,3163754,High,SW,Traffic Stop,P180171173,3600 BLK WILKENS AV,39.271254,-76.679567,2018-01-17
627929,3469008,2563943,Medium,NE,BEHAVIORL CRISIS,P171591327,1500 BLK HOMESTEAD ST,39.322336,-76.597876,2017-06-08
448392,2078947,3421184,Medium,NE,BURGLARY,P181181122,2900 GRINDON AV,39.342503,-76.57194,2018-04-28
42824,232030,2598223,Medium,ND,BURGLARY,P171702056,6100 MACBETH DR,39.367627,-76.59859300000001,2017-06-19
293656,1674531,3213676,Medium,CD,911/NO  VOICE,P180361350,200 W FAYETTE ST,39.290487,-76.618155,2018-02-05
483352,2812715,3165394,Non-Emergency,SE,6J,P180180488,100 N MILTON AV,39.293244,-76.58194499999999,2018-01-18
505738,2904670,3187289,High,NW,FIRE,P180260316,5200 ELMER AV,39.347943,-76.67859200000001,2018-01-26
214140,1491391,2678869,Medium,SE,UNFOUNDED,P171972768,SOUTHEAST DISTRICT,39.128502000000005,-76.61637900000001,2017-07-16
599744,3370615,2499277,Non-Emergency,SD,LOUD MUSIC,P171372902,1100 BLK CARROLL ST,39.281841,-76.631687,2017-05-17
384186,1896873,3332553,Low,NE,HIT AND RUN,P180851552,6700 PULASKI HY,39.305745,-76.536851,2018-03-26
546255,3093476,3042104,Low,ED,LARCENY,P173311360,2500 E MONUMENT ST,39.298843,-76.582305,2017-11-27
339624,1793376,3271839,Medium,CD,BY THREAT,P180592862,900 MCCULLOH ST,39.299362,-76.623822,2018-02-28
3401,42885,2556780,High,NE,SILENT ALARM,P171570100,5400 SINCLAIR LN,39.323859000000006,-76.540756,2017-06-06
621521,3392483,3113620,Medium,ND,911/NO  VOICE,P173610979,2500 W BELVEDERE AV,39.352908,-76.666818,2017-12-27
272172,1567357,3163985,High,CD,Traffic Stop,P180171444,2000 EUTAW PL,39.309692,-76.63346800000001,2018-01-17
235189,1519066,2869578,Medium,CW,Lab Request,P172660485,5200 BEAUFORT AV,39.347109,-76.680138,2017-09-23
191984,1462327,2491430,High,WD,Traffic Stop,P171351041,1800 BLK PRESSTMAN ST,39.305262,-76.646683,2017-05-15
301635,1693188,3223172,Non-Emergency,ED,FOLLOW UP,P180401056,1100 ABBOTT CT,39.301241,-76.6028,2018-02-09
303602,1697403,3225493,Medium,SE,911/NO  VOICE,P180410744,6700 YOUNGSTOWN AV,39.277774,-76.532653,2018-02-10
476673,2806000,2936924,Medium,NW,FAMILY DISTURB,P172901396,5200 FLORENCE AV,39.347646000000005,-76.679463,2017-10-17
80806,372039,3030954,Low,ND,LARCENY,P173261285,5200 YORK RD,39.352315000000004,-76.609786,2017-11-22
332704,1776931,3246898,High,WD,SILENT ALARM,P180500817,1600 BAKER ST,39.306736,-76.644019,2018-02-19
514501,2982062,2746145,Medium,WD,DISORDERLY,P172211461,1900 W LAFAYETTE AV,39.298725,-76.647836,2017-08-09
90170,473948,2550968,Low,SW,INVESTIGATE,P171550224,3300 ELGIN AV,39.313147,-76.672849,2017-06-04
442686,2059257,3410837,Medium,NE,UNFOUNDED,P181142627,5000-E E EAGER ST,39.304829999999995,-76.553802,2018-04-24
383363,1894827,3331558,Medium,NE,BURGLARY,P180850396,3600 BONVIEW AV,39.31447,-76.567626,2018-03-26
76985,366834,2917701,Medium,NE,COMMON ASSAULT,P172831203,3600 WHITE AV,39.349721,-76.55018100000001,2017-10-10
651616,3564284,2596108,Medium,SE,DISORDERLY,P171692765,3100 MCELDERRY ST,39.298041,-76.573588,2017-06-18
117689,598614,2798716,Medium,SW,911/NO  VOICE,P172400264,2800 WILKENS AV,39.276703999999995,-76.662571,2017-08-28
169330,854424,2671972,Low,SD,LARCENY,P171951598,700 E PATAPSCO AV,39.235490999999996,-76.599645,2017-07-14
633522,3474619,2744337,Medium,ED,911/NO  VOICE,P172202670,3700 E MONUMENT ST,39.2996,-76.566967,2017-08-08
16637,60218,3076116,Medium,WD,BURGLARY,P173450936,2500 LAURETTA AV,39.294041,-76.65623000000001,2017-12-11
358018,1832671,3293853,Non-Emergency,WD,TOWED VEHICLE,P180682798,1800 N FULTON AV,39.308944,-76.646469,2018-03-09
459427,2709850,3108649,High,SD,RA POLICE,P173582109,1100 LIGHT ST,39.276643,-76.6123,2017-12-24
399332,1937420,3353320,Non-Emergency,ND,FOLLOW UP,P180931496,5100 YORK RD,39.350595,-76.60972199999999,2018-04-03
493231,2892078,2770072,Medium,SE,911/NO  VOICE,P172293122,200 OLDHAM ST,39.289823,-76.555965,2017-08-17
81594,373011,3059023,Low,SW,HIT AND RUN,P173380600,100 N ROCK GLEN RD,39.284665000000004,-76.701747,2017-12-04
27513,138000,2786148,Medium,SW,911/NO  VOICE,P172351999,5100 N FRANKLINTOWN RD,39.303605,-76.707654,2017-08-23
573072,3190774,3190918,Medium,SD,911/NO  VOICE,P180271320,2100 RUSSELL ST,39.267035,-76.63465699999999,2018-01-27
654264,3566939,2677617,Low,NW,LARCENY,P171971386,4300 REISTERSTOWN RD,39.337746,-76.667015,2017-07-16
347316,1805913,3285916,Low,ND,AUTO ACCIDENT,P180651711,5600 BLK YORK RD,39.357944,-76.609922,2018-03-06
408695,1963803,3366675,Medium,SE,911/NO  VOICE,P180981229,1900 PORTAL ST,39.268744,-76.532065,2018-04-08
71885,359619,2753782,High,NE,ROBBERY UNARMED,P172240411,4300 BLK WOODLEA AV,39.332873,-76.555268,2017-08-12
270169,1564688,3148759,High,SW,Traffic Stop,P180111415,2500 FREDERICK AV,39.283335,-76.655982,2018-01-11
487700,2886512,2583266,Medium,ND,911/NO  VOICE,P171652553,600 WYANOKE AV,39.337333,-76.607126,2017-06-14
614343,3385283,2904470,Non-Emergency,SW,PRKG COMPLAINT,P172782336,1000 PARKSLEY AV,39.274409999999996,-76.664445,2017-10-05
143162,712612,2965542,Medium,SD,FAMILY DISTURB,P173003112,600 ARSAN AV,39.23883,-76.600398,2017-10-27
296188,1680558,3216565,Non-Emergency,SS,SUPV COMPLAINT,P180371657,1800 E FAIRMOUNT AV,39.292729,-76.591388,2018-02-06
418870,1987574,3376205,Non-Emergency,ED,TOWED VEHICLE,P181020598,1200 N LUZERNE AV,39.304927,-76.581253,2018-04-12
723194,3826132,2837632,Non-Emergency,NE,STREET OBSTRUCT,P172541761,4700 HARFORD RD,39.343465,-76.568488,2017-09-11
96464,482360,2779129,Medium,SD,NARCOTICSOutside,P172330583,1100 W PRATT ST,39.285659,-76.635285,2017-08-21
249990,1538496,2996855,Low,WD,WANTED ON WARR,P173122525,1800 BLK W NORTH AV,39.309896,-76.646635,2017-11-08
518268,2985852,2874527,Medium,NE,DISORDERLY,P172672851,4300 BELAIR RD,39.328388000000004,-76.565079,2017-09-24
705596,3745826,2989749,Medium,NW,911/NO  VOICE,P173100242,3800 EDGEWOOD RD,39.330375,-76.67204,2017-11-06
569534,3187228,3072068,Medium,SW,911/NO  VOICE,P173430829,3600 W FRANKLIN ST,39.292646000000005,-76.677151,2017-12-09
688023,3666122,3181532,Medium,NE,911/NO  VOICE,P180240245,4100 EIERMAN AV,39.32992,-76.56593199999999,2018-01-24
